,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,reviewYear,reviewLength,meaningfulWords,Title
1754,AJ1S12KV4D5Z3,0738900370,"Andy Reddings ""Electric Blues""","[0, 5]",Joe was good. Eric Johnson was very good. Steve Vai was irritating. The jams were pretty good though.Highlight of this album: Manhattan,3,I love Joe and Eric. Steve Vai was a mess.,1080345600,"03 27, 2004",2004,135,"['Joe', 'was', 'good', 'Eric', 'Johnson', 'was', 'very', 'good', 'Steve', 'Vai', 'was', 'irritating', 'jams', 'were', 'pretty', 'good', 'though.Highlight', 'album', 'Manhattan']",N/A
1755,A24MDYO5UBUA5R,0738900370,"C2daE ""Chris""","[4, 8]","This had so much potential. Arrghhh!! My favorite 3 guitarist, yet the sound is muddied. It should have been recorded in 5.1 (like Satriani - Live in SF). The video is good.THE SOUND IS HORRIBLE THOUGH and THAT'S WHAT MAKES THIS A TRAVESTY.I am so disappointed, as for Concert DVDs, audio is the most important factor. Not even anamorphic.",2,DISAPPOINTING,1059696000,"08 1, 2003",2003,339,"['had', 'so', 'much', 'potential', 'Arrghhh', 'favorite', '3', 'guitarist', 'sound', 'muddied', 'should', 'have', 'been', 'recorded', '5.1', 'Satriani', 'Live', 'SF', 'video', 'good.THE', 'SOUND', 'IS', 'HORRIBLE', 'THOUGH', 'THAT', 'WHAT', 'MAKES', 'THIS', 'A', 'TRAVESTY.I', 'am', 'so', 'disappointed', 'Concert', 'DVDs', 'audio', 'most', 'important', 'factor', 'Not', 'even', 'anamorphic']",N/A
1756,A2AXP78ZZ42FVC,0738900370,"Charles Scott Bennett ""Mr. Bennett""","[5, 5]","For those of you guitar music lovers, (mostly men, I guess), this is a great intro to three of the biggest names in guitar-centric music. More importantly, this is a great opportunity to get a load of Steve Vai's performance antics. He's a hoot! I still can't get over Satriani trading in his hair for a pair of sunglasses. He looks like Billy Corgan. The biggest treasure of this performance is Eric Johnson. I never heard him play before. He writes the most accessible music of the three and I am a new fan. All in all, a great success. Just, please wear a closed shirt next time, Steve. You should be heard more, and seen less.",4,Good Stuff This!,1085011200,"05 20, 2004",2004,630,"['guitar', 'music', 'lovers', 'mostly', 'men', 'guess', 'great', 'intro', 'three', 'biggest', 'names', 'guitar-centric', 'music', 'More', 'importantly', 'great', 'opportunity', 'get', 'load', 'Steve', 'Vai', 'performance', 'antics', 'hoot', 'still', 'ca', ""n't"", 'get', 'Satriani', 'trading', 'hair', 'pair', 'sunglasses', 'Billy', 'Corgan', 'biggest', 'treasure', 'performance', 'Eric', 'Johnson', 'never', 'heard', 'play', 'before', 'most', 'accessible', 'music', 'three', 'am', 'new', 'fan', 'great', 'success', 'Just', 'please', 'wear', 'closed', 'shirt', 'next', 'time', 'Steve', 'should', 'be', 'heard', 'more', 'seen', 'less']",N/A
1757,A1CQS2B5PD3252,0738900370,Dave Keener,"[2, 5]",JOE AND STEVE PLAY ALMOST THE SAME. Eric has so much talent. I only wish I could hear more Eric Johnson!,5,3 Great Guitar Players!,1128038400,"09 30, 2005",2005,104,"['JOE', 'AND', 'STEVE', 'PLAY', 'ALMOST', 'THE', 'SAME', 'Eric', 'so', 'much', 'talent', 'only', 'wish', 'could', 'hear', 'more', 'Eric', 'Johnson']",N/A
1758,A1C384NS531WXA,0738900370,Edward Gordon Brown,"[16, 19]","Joe Satriani, Steve Vai and Eric Johnson. They are three great musicians. I agree, that three songs each is too little, but then again, with those three songs they really make a solid statement in being great at what they  do.  Eric Johnson is indeed a remarkable guitar player with an  extraordinarly clean sound, you can hear each individual note he plays,  even when he plays. His &quot;Manhattan&quot; has one of the nicest solos  I've heard.In reality it is unfair to say which one of the three is  &quot;the best&quot;. My brother, mother and I sat down together to watch  this video. When Steve Vai played &quot;For the love of God&quot; there  were two things my mother said that I distinctly remember. She saw his  expression as he played, and said: &quot;You can see he clearly loves his  sound. That is very important.&quot; It really is, and he really does. That  song is one of the most powerful and sentimental songs I've ever heard. She  also said something else: &quot;It seems like to him the guitar is a fruit,  out of which he squeezes all music possible.&quot;I've been a fan of Joe  Satriani's ever since I've heard him, what, ten years ago, and he still is  my favorite, I think. The sound of his Ibanez is fierce, a  &quot;nasty&quot; sound...which I really really like. &quot;Flying in a  blue dream&quot; is beautiful and touching. &quot;Cool #9&quot; is a real  funky, bluesy tune which is also very good, but he really outdoes himself  with &quot;Summer Song&quot;.When the 3 get together- especially when  playing &quot;Red House&quot;...it's a real excellent piece. This is a  definite crowd pleaser, for sure.",5,A wonderful video,942019200,"11 8, 1999",1999,1639,"['Joe', 'Satriani', 'Steve', 'Vai', 'Eric', 'Johnson', 'are', 'three', 'great', 'musicians', 'agree', 'three', 'songs', 'too', 'little', 'then', 'again', 'three', 'songs', 'really', 'make', 'solid', 'statement', 'being', 'great', 'what', 'do', 'Eric', 'Johnson', 'indeed', 'remarkable', 'guitar', 'player', 'extraordinarly', 'clean', 'sound', 'can', 'hear', 'individual', 'note', 'even', 'when', 'quot', 'Manhattan', 'quot', 'one', 'nicest', 'solos', ""'ve"", 'heard.In', 'reality', 'unfair', 'say', 'one', 'three', 'quot', 'best', 'quot', 'brother', 'mother', 'sat', 'down', 'together', 'watch', 'video', 'When', 'Steve', 'Vai', 'played', 'quot', 'love', 'God', 'quot', 'were', 'two', 'things', 'mother', 'said', 'distinctly', 'remember', 'saw', 'expression', 'played', 'said', 'quot', 'can', 'see', 'clearly', 'sound', 'very', 'important.', 'quot', 'really', 'really', 'song', 'one', 'most', 'powerful', 'sentimental', 'songs', ""'ve"", 'ever', 'heard', 'also', 'said', 'something', 'else', 'quot', 'guitar', 'fruit', 'music', 'possible.', 'quot', ""'ve"", 'been', 'fan', 'Joe', 'Satriani', 'ever', ""'ve"", 'heard', 'what', 'ten', 'years', 'ago', 'still', 'favorite', 'think', 'sound', 'Ibanez', 'fierce', 'quot', 'quot', 'sound', 'really', 'really', 'quot', 'Flying', 'blue', 'dream', 'quot', 'beautiful', 'touching', 'quot', 'Cool', '9', 'quot', 'real', 'funky', 'bluesy', 'tune', 'also', 'very', 'good', 'really', 'quot', 'Summer', 'Song', 'quot', '3', 'get', 'together-', 'especially', 'when', 'playing', 'quot', 'Red', 'House', 'quot', 'real', 'excellent', 'piece', 'definite', 'crowd', 'pleaser', 'sure']",N/A
1759,A3VREOCVARPZRM,0738900370,Greatwood,"[1, 2]",G3 Live in Concert is one of the best concert DVDs I have ever seen!  Not only does it have the best guitarists on the planet but they all get to jam together at the end!!  Their virtuosity is a sight to behold!!  I am a fan of all three guitarists and I was in heaven when I saw this DVD chronicling their incredible talents!  Now don't get me wrong there are many fantastic guitarists out there but this concept of getting premiere players together is a great one!Their styles are so different yet you can see the mutual respect that exists among them as they all play together!If you're into guitars or guitar playing you'll be in heaven watching this DVD!!,5,Perfection!,1117670400,"06 2, 2005",2005,660,"['G3', 'Live', 'Concert', 'one', 'best', 'concert', 'DVDs', 'have', 'ever', 'seen', 'Not', 'only', 'have', 'best', 'guitarists', 'planet', 'get', 'jam', 'together', 'end', 'virtuosity', 'sight', 'behold', 'am', 'fan', 'three', 'guitarists', 'was', 'heaven', 'when', 'saw', 'DVD', 'chronicling', 'incredible', 'talents', 'Now', 'do', ""n't"", 'get', 'wrong', 'are', 'many', 'fantastic', 'guitarists', 'there', 'concept', 'getting', 'premiere', 'players', 'together', 'great', 'one', 'Their', 'styles', 'are', 'so', 'different', 'yet', 'can', 'see', 'mutual', 'respect', 'play', 'together', ""'re"", 'guitars', 'guitar', 'playing', ""'ll"", 'be', 'heaven', 'watching', 'DVD']",N/A
1760,A4QXQO4O749CW,0738900370,Guybert,"[9, 10]","What an excellent video! Joe, Steve and Eric each do amazing sets on their  own and then they come together at the end for three songs that you will  never hear them play individually. Awesome! Plus, you get to see Mike  Keneally, who played rhythm guitar with Vai, who really impressed me. I'd  heard his name before, but I didn't know he was so good. I'd love to see  one of Vai's concerts and watch these two duel it out. Also on this video,  you will see how perfect Eric Johnson is when he plays live. It's so  precise that it almost sounds like he's in the studio. Great selection of  songs by him, by the way (his opening song is also different than on the  album). Joe's selection of songs is good too, and fans will appreciate how  he changes licks on tour so the songs will always surprise people. Steve  could have picked better songs, though. &quot;For the Love of God&quot; is  great, but &quot;The Attitude Song&quot; doesn't showcase his amazing  talent (though this version is better than the album version by far). In  conclusion, you will definitely not be disappointed if you buy this. The  picture quality is good and the sound quality is even better. It is an  impressive video that should belong in any music lovers collection.",5,"You've heard them, now see them!",962668800,"07 4, 2000",2000,1249,"['What', 'excellent', 'video', 'Joe', 'Steve', 'Eric', 'do', 'amazing', 'sets', 'own', 'then', 'come', 'together', 'end', 'three', 'songs', 'will', 'never', 'hear', 'play', 'individually', 'Awesome', 'get', 'see', 'Mike', 'Keneally', 'who', 'played', 'rhythm', 'guitar', 'Vai', 'who', 'really', 'impressed', ""'d"", 'heard', 'name', 'did', ""n't"", 'know', 'was', 'so', 'good', ""'d"", 'love', 'see', 'one', 'Vai', 'concerts', 'watch', 'two', 'duel', 'out', 'Also', 'video', 'will', 'see', 'how', 'perfect', 'Eric', 'Johnson', 'when', 'live', 'so', 'precise', 'almost', 'studio', 'Great', 'selection', 'songs', 'way', 'opening', 'song', 'also', 'different', 'album', 'Joe', 'selection', 'songs', 'good', 'too', 'fans', 'will', 'appreciate', 'how', 'licks', 'tour', 'songs', 'will', 'always', 'surprise', 'people', 'Steve', 'could', 'have', 'picked', 'better', 'songs', 'quot', 'Love', 'God', 'quot', 'great', 'quot', 'Attitude', 'Song', 'quot', ""n't"", 'showcase', 'amazing', 'talent', 'version', 'better', 'album', 'version', 'far', 'conclusion', 'will', 'definitely', 'not', 'be', 'disappointed', 'buy', 'picture', 'quality', 'good', 'sound', 'quality', 'even', 'better', 'impressive', 'video', 'should', 'belong', 'music', 'lovers', 'collection']",N/A
1761,A3S5C7Y0WT2Q9N,0738900370,J. Lizzi,"[5, 5]","I'll mention this straightaway: if you're a Satriani fan, you might be disappointed. I am, and I was. Still, this disc should provide enough minutes of cool licks and good rock effects to satisfy most fans of rock/blues guitar virtuosity.Satriani. My favorite of the three in real life, but not in this show. Don't get me wrong: his stage presence and artistry were still awesome, and the songs did showcase Joe's adeptness in creating some great sound layering effects. But, I saw two big problems. First, there were only three songs (alas, everyone's allotment) that seemed to be spliced together out of a longer set (again, same with the others) that I would have enjoyed listening to. Second, I don't think a ""power trio"" set-up (no rhythm guitar) does justice to the band's repertoire of songs. As a glaring example, ""Summer Song"" sounds terribly thin with the guitar ""way up here"" and the bass ""way down there."" No middle. Thus, one of the best rock 'n' roll cruising songs is rendered nearly powerless in going from CD to G3. Oh well. Get Joe's ""Live in San Francisco"" two-disc DVD; it's awesome.Johnson. The guitarist I was the least familiar with, but most impressed by. Although his fingering appears to be the more labored of the three, I thought the music was the most interesting, with a diverse fusion of rock/jazz/blues. Nothing much in terms of stage presence, yet all three songs were performed well and had me leaning toward the TV to watch the playing. Eric had four members in his band, adding a keyboardist to provide some rhythm and melodic complements. Unfortunately, this three-song clip didn't last much longer than fifteen minutes.Vai. By far the biggest showman of the three, Steve performed the heaviest rock tunes. ""The Attutute Song"" especially jammed, but this and the two others had an overabundance of squealing guitar effects and feedback. His bandmate, Mike Keneally, added some much welcomed rhythm guitar, keyboards, and matched Steve lick for lick in some dual lead guitar work (impressive!). This set was the most musically well rounded of the three. Steve shows that he loves the rock 'n' roll stage, and his involved and animated persona is fun to watch.G3. Three great tunes, although I agree with previous reviewers that there was something lacking in the sound. I listened to this on 3.1 (no speakers in the back) and found that Satriani and Johnson could be heard well enough, center and left, respectively, although the extreme separation was a little weird. Vai's guitar was relegated to the right channel, and seemed distant; you had to strain to hear his licks. Bit of a disappointment.Overall this is a good, not great, rock guitar DVD which fell short in terms of length and sound quality.",3,Good playing; sets were too fragmented; sound problems,1041033600,"12 28, 2002",2002,2740,"[""'ll"", 'mention', 'straightaway', ""'re"", 'Satriani', 'fan', 'might', 'be', 'disappointed', 'am', 'was', 'Still', 'disc', 'should', 'provide', 'enough', 'minutes', 'cool', 'licks', 'good', 'rock', 'effects', 'satisfy', 'most', 'fans', 'rock/blues', 'guitar', 'virtuosity.Satriani', 'favorite', 'three', 'real', 'life', 'not', 'show', 'Do', ""n't"", 'get', 'wrong', 'stage', 'presence', 'artistry', 'were', 'still', 'awesome', 'songs', 'did', 'showcase', 'Joe', 'adeptness', 'creating', 'great', 'sound', 'layering', 'effects', 'saw', 'two', 'big', 'problems', 'First', 'were', 'only', 'three', 'songs', 'alas', 'everyone', 'allotment', 'seemed', 'be', 'spliced', 'together', 'longer', 'set', 'again', 'same', 'others', 'would', 'have', 'enjoyed', 'listening', 'Second', 'do', ""n't"", 'think', 'power', 'trio', 'set-up', 'rhythm', 'guitar', 'justice', 'band', 'repertoire', 'songs', 'glaring', 'example', 'Summer', 'Song', 'terribly', 'thin', 'guitar', 'way', 'up', 'here', 'bass', 'way', 'there', 'middle', 'Thus', 'one', 'best', 'rock', 'n', 'roll', 'cruising', 'songs', 'rendered', 'nearly', 'powerless', 'going', 'CD', 'G3', 'Oh', 'well', 'Get', 'Joe', 'Live', 'San', 'Francisco', 'two-disc', 'DVD', 'awesome.Johnson', 'guitarist', 'was', 'least', 'familiar', 'most', 'impressed', 'fingering', 'be', 'more', 'labored', 'three', 'thought', 'music', 'was', 'most', 'interesting', 'diverse', 'fusion', 'rock/jazz/blues', 'Nothing', 'much', 'terms', 'stage', 'presence', 'yet', 'three', 'songs', 'were', 'performed', 'well', 'had', 'leaning', 'TV', 'watch', 'playing', 'Eric', 'had', 'four', 'members', 'band', 'adding', 'keyboardist', 'provide', 'rhythm', 'melodic', 'complements', 'Unfortunately', 'three-song', 'clip', 'did', ""n't"", 'last', 'much', 'longer', 'fifteen', 'minutes.Vai', 'far', 'biggest', 'showman', 'three', 'Steve', 'performed', 'heaviest', 'rock', 'tunes', 'Attutute', 'Song', 'especially', 'jammed', 'two', 'others', 'had', 'overabundance', 'squealing', 'guitar', 'effects', 'feedback', 'bandmate', 'Mike', 'Keneally', 'added', 'much', 'welcomed', 'rhythm', 'guitar', 'keyboards', 'matched', 'Steve', 'lick', 'lick', 'dual', 'lead', 'guitar', 'work', 'impressive', 'set', 'was', 'most', 'musically', 'well', 'rounded', 'three', 'Steve', 'rock', 'n', 'roll', 'stage', 'involved', 'animated', 'persona', 'fun', 'watch.G3', 'Three', 'great', 'tunes', 'agree', 'previous', 'reviewers', 'was', 'something', 'lacking', 'sound', 'listened', '3.1', 'speakers', 'back', 'found', 'Satriani', 'Johnson', 'could', 'be', 'heard', 'well', 'enough', 'center', 'left', 'respectively', 'extreme', 'separation', 'was', 'little', 'weird', 'Vai', 'guitar', 'was', 'relegated', 'right', 'channel', 'seemed', 'distant', 'had', 'strain', 'hear', 'licks', 'Bit', 'disappointment.Overall', 'good', 'not', 'great', 'rock', 'guitar', 'DVD', 'fell', 'short', 'terms', 'length', 'sound', 'quality']",N/A
1762,A26DFIJCTJHZ6Y,0738900370,"JoElijah ""Jojo""","[0, 2]","Honestly, all individuals are born different from the other. In G3's situation the 3 of them have their own distinctive feeling & style in playing that would obviously lift you up from your seats and scream out loud the word ""Yeah"". That is why I would not and could not classify who is ranking no.1, 2, or 3 among them. Unless, if your head is inflated with fowl air then approach me and I'm 100% willing to deflate your pathetic medical case and grant you guarantees of cure comprise of ""Love & Respect"". Buy this Dvd because your in for a special treat.",5,"""G3 Trio Guitar Vibes""",1092787200,"08 18, 2004",2004,556,"['Honestly', 'individuals', 'are', 'born', 'different', 'other', 'G3', 'situation', '3', 'have', 'own', 'distinctive', 'feeling', 'style', 'playing', 'would', 'obviously', 'lift', 'up', 'seats', 'scream', 'word', 'Yeah', 'why', 'would', 'not', 'could', 'not', 'classify', 'who', 'ranking', 'no.1', '2', '3', 'Unless', 'head', 'inflated', 'fowl', 'air', 'then', 'approach', ""'m"", '100', '%', 'willing', 'deflate', 'pathetic', 'medical', 'case', 'grant', 'guarantees', 'cure', 'comprise', 'Love', 'Respect', 'Buy', 'Dvd', 'special', 'treat']",N/A
1763,A18D1RLW38LVLW,0738900370,Juan Ortuno,"[1, 1]","This is the first time I ever saw these three guys playing guitar. Satriani, Johnson and Vai. Each of them play 3 songs, and at the end they all unite and play together 3 more songs. This DVD is killer. The quality of the sound is just so good that you think you're listening to the CD. I sometimes turn on my surround sound and play this DVD and makes me think WOW! This is a must for any serious fan, or for anyone who loves guitar music. If I could give it a 10 stars, I'd give 10.",5,"3 guitar unite, play like Gods.",998784000,"08 26, 2001",2001,484,"['first', 'time', 'ever', 'saw', 'three', 'guys', 'playing', 'guitar', 'Satriani', 'Johnson', 'Vai', 'play', '3', 'songs', 'end', 'unite', 'play', 'together', '3', 'more', 'songs', 'DVD', 'killer', 'quality', 'sound', 'just', 'so', 'good', 'think', ""'re"", 'listening', 'CD', 'sometimes', 'turn', 'surround', 'sound', 'play', 'DVD', 'think', 'WOW', 'must', 'serious', 'fan', 'anyone', 'who', 'guitar', 'music', 'could', 'give', '10', 'stars', ""'d"", 'give', '10']",N/A
