,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,reviewYear,reviewLength,meaningfulWords,Title
3119,A3L5V40F14R2GP,0764009265,AARON,"[3, 4]","Buy or borrow this movie, watch it over and over again until the anguish becomes pure joy. Then make copies and push them down the throats of everyone you come into contact with. Do not accept any payment/reimbursement of any kind except an invitation to watch this masterpiece's hypnotic magic flow through your senses. Compare and contrast this gem of a flick to any &quot;classic&quot; and it will blow it away.",5,THE Greatest Movie of All-Time!!!,1007769600,"12 8, 2001",2001,414,"['Buy', 'borrow', 'movie', 'watch', 'over', 'again', 'anguish', 'becomes', 'pure', 'joy', 'Then', 'make', 'copies', 'push', 'down', 'throats', 'everyone', 'come', 'contact', 'Do', 'not', 'accept', 'payment/reimbursement', 'kind', 'invitation', 'watch', 'masterpiece', 'hypnotic', 'magic', 'flow', 'senses', 'Compare', 'contrast', 'gem', 'flick', 'quot', 'classic', 'quot', 'will', 'blow', 'away']",N/A
3120,AVMJOWP2ZPD2E,0764009265,Alfredo R. Villanueva,"[0, 1]","The more Bigas Luna I watch, the less I think of him.  The actors in this movie are not to be blamed for the mess.  He is.  Basically, his premise does not lead to the ""willing suspension of disbelief"" that is key to any good narrative.  Besides, in this day and age, movies about mass killings in movie theaters are no longer funny or  original.  They reflect the grim reality of our gun-obsessed country,  Luna definitely does not succeed in whatever it was he tried to do.  Watch instead ""The Devil's Backbone"". A waste of my time.  Let it not be a waste of yours.",1,BIGAS LUNA DOWN THE DRAIN,1365897600,"04 14, 2013",2013,567,"['more', 'Bigas', 'Luna', 'watch', 'less', 'think', 'actors', 'movie', 'are', 'not', 'be', 'blamed', 'mess', 'Basically', 'premise', 'not', 'lead', 'willing', 'suspension', 'disbelief', 'key', 'good', 'narrative', 'Besides', 'day', 'age', 'movies', 'mass', 'killings', 'movie', 'theaters', 'are', 'no', 'longer', 'funny', 'original', 'reflect', 'grim', 'reality', 'gun-obsessed', 'country', 'Luna', 'definitely', 'not', 'succeed', 'was', 'tried', 'do', 'Watch', 'instead', 'Devil', 'Backbone', 'waste', 'time', 'Let', 'not', 'be', 'waste', 'yours']",N/A
3121,A7PBI5HADJYER,0764009265,Amazon Customer,"[2, 2]","Bigas Luna's movie-within-a-movie is handled expertly in this suspenseful horror/thriller about an audience watching a movie about a serial killer who is in the midst of a murder spree in a theater.  Little does the audience know someone is actually emulating the same crime in their theater!  Stylishly directed entertainment, Anguish's high point is its middle half-hour segment, a long, superbly directed sequence that cuts back and forth between the theater's bathrooms, the lobby, the audience and the movie they're watching.  Loses some momentum in the last ten minutes, and the final scenes, while pretty scary, are still a little cheap.  Still recommended for horror fans seeking a creative, suspenseful slasher with a twist.*** 1/2 out of *****",3,"Overall pretty good, with a frightening middle segment.",1021161600,"05 12, 2002",2002,753,"['Bigas', 'Luna', 'movie-within-a-movie', 'handled', 'expertly', 'suspenseful', 'horror/thriller', 'audience', 'watching', 'movie', 'serial', 'killer', 'who', 'midst', 'murder', 'spree', 'theater', 'Little', 'audience', 'know', 'someone', 'actually', 'emulating', 'same', 'crime', 'theater', 'Stylishly', 'directed', 'entertainment', 'Anguish', 'high', 'point', 'middle', 'half-hour', 'segment', 'long', 'superbly', 'directed', 'sequence', 'back', 'forth', 'theater', 'bathrooms', 'lobby', 'audience', 'movie', ""'re"", 'watching', 'momentum', 'last', 'ten', 'minutes', 'final', 'scenes', 'pretty', 'scary', 'are', 'still', 'little', 'cheap', 'Still', 'recommended', 'horror', 'fans', 'seeking', 'creative', 'suspenseful', 'slasher', 'twist', '***', '1/2', '*****']",N/A
3122,A1EI65WJC85U68,0764009265,"BD Ashley ""vidiot_y2k""","[2, 3]","A middle-aged momma's boy runs rampant in a movie theater cutting out patron's eyeballs, while the movie onscreen depicts the same man as an optometrist who is driven to his evil acts by his overbearing, overweight squeaky-voiced mother. (The film's movie-within-a-movie THE MOMMY).An interesting idea is well played out even if the end result is rather awkward. There is one funny scene of one of the victim's slobbering before having his throat slit with a scalpel. Presumably it's just a matter of taste. All in all, ANGUISH isn't a bad movie, I just expected it to be a lot better.",3,AN EYE FOR AN EYE,1037491200,"11 17, 2002",2002,585,"['middle-aged', 'momma', 'boy', 'rampant', 'movie', 'theater', 'cutting', 'out', 'patron', 'eyeballs', 'movie', 'onscreen', 'same', 'man', 'optometrist', 'who', 'driven', 'evil', 'acts', 'overbearing', 'overweight', 'squeaky-voiced', 'mother', 'film', 'movie-within-a-movie', 'THE', 'MOMMY', '.An', 'interesting', 'idea', 'well', 'played', 'out', 'even', 'end', 'result', 'rather', 'awkward', 'one', 'funny', 'scene', 'one', 'victim', 'slobbering', 'having', 'throat', 'slit', 'scalpel', 'Presumably', 'just', 'matter', 'taste', 'ANGUISH', ""n't"", 'bad', 'movie', 'just', 'expected', 'be', 'lot', 'better']",N/A
3123,A2YXMN40D7WTGP,0764009265,casualsuede,"[1, 1]","This is a movie that producers know would not much moolah.  It stars small time actors and has little going for it, other than plot.  However, Bigas Luna uses this and adds a good dose of stylization that makes this sleeper  better than the average flick.  A very good movie that does not have you  rolling your eyes (like many cheezy slasher flick tend to do) with it's  plot holes and non-comical jokes.",3,Original and eerie,959299200,"05 26, 2000",2000,405,"['movie', 'producers', 'know', 'would', 'not', 'much', 'moolah', 'small', 'time', 'actors', 'little', 'going', 'other', 'plot', 'However', 'Bigas', 'Luna', 'good', 'dose', 'stylization', 'sleeper', 'better', 'average', 'flick', 'very', 'good', 'movie', 'not', 'have', 'rolling', 'eyes', 'many', 'cheezy', 'slasher', 'flick', 'tend', 'do', 'plot', 'holes', 'non-comical', 'jokes']",N/A
3124,A1NQF8UIYTYTG7,0764009265,Dark Trippers,"[2, 2]","A strikingly original, intricately constructed, and extremely gruesome post-modern shocker about a short-sighted, mother-fixated optometrist orderly with an unnatural penchant for eyeballs. &quot;Soon&quot;, whispers  his mother, &quot;all the eyes in the city will be ours&quot; and using a  form of hypnosis, she sends him out on an eye-stealing killing  spree.But, by using creepily effective close-ups and a clever Russian  doll structure, Spanish director Luna (The Tit and the Moon) introduces  another layer of his bizarre voyeurism in a neat little pull-back, by  revealing that this is all just a movie-within-the-movie titled The Mommy  being shown to a small matinee crowd at a seedy theatre in Los Angeles.As it plays, two teenage girls in the audience, the strong-willed Linda  and the squeamish Polly, discover that one of the patrons sitting near them  is a real maniac. In the on-screen movie, when the scalpel-wielding John  enters a movie cinema and begins killing the patrons and cinema employees  one by one, and removing their eyeballs for his mother's collection, the  'real' killer in the audience, armed with a silenced .38 pistol, begins  killing the patrons and employees of the cinema in a manner which surreally  parallels the action on the movie screen.A bold concept and another  great reel-Versus-real movie (to rank alongside The Blair Witch Project,  The Last Broadcast, Cannibal Holocaust, Scream and eXistenZ).",4,Reel or Real?,958176000,"05 13, 2000",2000,1445,"['strikingly', 'original', 'intricately', 'constructed', 'extremely', 'gruesome', 'post-modern', 'shocker', 'short-sighted', 'mother-fixated', 'optometrist', 'orderly', 'unnatural', 'penchant', 'eyeballs', 'quot', 'Soon', 'quot', 'mother', 'quot', 'eyes', 'city', 'will', 'be', 'ours', 'quot', 'using', 'form', 'hypnosis', 'out', 'eye-stealing', 'killing', 'spree.But', 'using', 'creepily', 'effective', 'close-ups', 'clever', 'Russian', 'doll', 'structure', 'Spanish', 'director', 'Luna', 'Tit', 'Moon', 'layer', 'bizarre', 'voyeurism', 'neat', 'little', 'pull-back', 'revealing', 'just', 'movie-within-the-movie', 'titled', 'Mommy', 'being', 'shown', 'small', 'matinee', 'crowd', 'seedy', 'theatre', 'Los', 'Angeles.As', 'two', 'teenage', 'girls', 'audience', 'strong-willed', 'Linda', 'squeamish', 'Polly', 'discover', 'one', 'patrons', 'sitting', 'real', 'maniac', 'on-screen', 'movie', 'when', 'scalpel-wielding', 'John', 'movie', 'cinema', 'killing', 'patrons', 'cinema', 'employees', 'one', 'one', 'removing', 'eyeballs', 'mother', 'collection', ""'real"", 'killer', 'audience', 'armed', 'silenced', '.38', 'pistol', 'killing', 'patrons', 'employees', 'cinema', 'manner', 'surreally', 'action', 'movie', 'screen.A', 'bold', 'concept', 'great', 'reel-Versus-real', 'movie', 'rank', 'Blair', 'Witch', 'Project', 'Last', 'Broadcast', 'Cannibal', 'Holocaust', 'Scream', 'eXistenZ']",N/A
3125,A2DLM37CRLB1G9,0764009265,David Harris,"[1, 1]","I first rented this when it came out on video 20 years ago. I've watched it on dvd once since I bought this, but the second time I couldn't finish it in one night? Why? It's not that it's so ""scary"", but the film is devised with almost a subliminal stress factor, the mood, the music, the camera-work, the sounds. It made me anxious and gave me a headache before bed, I turned it off.I LOVE THIS FILM...!!!So, I'm trying to relay the fact that while it may be bunched in with horror films from the 80's, which are a risky bet for some fans, this isn't your run-of-the-mill horror story. Some mother issues, the wonderful, late Zelda Rubenstein, the often funny Michael Lerner being not so funny, and a... well if you haven't read the ""concept"" don't. Just rent or buy and sit down, and honestly, clich&eacute;s aside you DO need popcorn for this one. Pretend you're in a theatre, keep the room dark, few distractions.THIS is what horror movies were meant to be like!",5,ANGUISHing is the right word... :( Gah! I Love it..!,1316736000,"09 23, 2011",2011,966,"['first', 'rented', 'when', 'came', 'out', 'video', '20', 'years', 'ago', ""'ve"", 'watched', 'dvd', 'once', 'bought', 'second', 'time', 'could', ""n't"", 'finish', 'one', 'night', 'Why', 'not', 'so', 'scary', 'film', 'devised', 'almost', 'subliminal', 'stress', 'factor', 'mood', 'music', 'camera-work', 'sounds', 'made', 'anxious', 'gave', 'headache', 'bed', 'turned', 'off.I', 'LOVE', 'THIS', 'FILM', 'So', ""'m"", 'trying', 'relay', 'fact', 'may', 'be', 'bunched', 'horror', 'films', '80', 'are', 'risky', 'bet', 'fans', ""n't"", 'run-of-the-mill', 'horror', 'story', 'mother', 'issues', 'wonderful', 'late', 'Zelda', 'Rubenstein', 'often', 'funny', 'Michael', 'Lerner', 'being', 'not', 'so', 'funny', 'well', 'have', ""n't"", 'read', 'concept', 'do', ""n't"", 'Just', 'rent', 'buy', 'sit', 'down', 'honestly', 'clich', 'eacute', 'DO', 'need', 'popcorn', 'one', 'Pretend', ""'re"", 'theatre', 'keep', 'room', 'dark', 'few', 'distractions.THIS', 'what', 'horror', 'movies', 'were', 'meant', 'be']",N/A
3126,A96IDJQI36D69,0764009265,***Doum666***,"[3, 3]","Anguish brings us back in 1987, when the horror movies productions and popularity were at their highest peak. Its in those years that the best horror movies were released, real  horror movies with elements of magic , fantasy and sex as well as gore, not just violent slasher films that we have today like ""Saw"" or ""Hostel"", not that i hate them or anything, i still have respect for the whole ""horror"" genre but  they don't even come close to the quality and level of entertainment of those awesome  80's films. Directors like Dario Argento, Lamberto Bava, Wes Craven and George Romero pushed the limits of horror and fantastic by releasing some of their best work in career with movies like OPERA, DEMONS,NIGHTMARE ON ELM STREET, NIGHT OF THE LIVING DEAD, DAY OF THE DEAD and so on......Anguish always been an underrated movie since the director, Bigas Luna, was not very known at that time and that movie was probably his first attempt at horror movies. The result was an astonishing 86 minutes flick with unique special effects and hypnotic suggestion that were never tried since by other directors in the genre. NO JOKE, THIS IS A HELL OF A RIDE!!!!......very similar to DEMONS by Lamberto BavaWe also have a real ""special"" warning on this DVD before the film starts, explaining what we are about to experience, hypnotic suggestions, some strobing and very intense special effects. The warning also says that they, (the movie producers) had provided real medical service which was free of charge upon presenting your ticket, OXYGEN MASKS WERE AVAILABLE!!!! (no joke, serious stuff!!)  as well as medical personal. While this crazy warning is going on, you can see another one that's actually written on the screen and basically says that yes, if you get dizzy, scared, if you start panicking, if you start feeling out of place, YOU MUST LEAVE THE AUDITORIUM RIGHT AWAY!!!. And yes, its true, having seeing it myself, there is really a moment in the movie where you actually lose your sense of balance and perception to a point where you may actually turn around to make sure your still in your living room watching a movie.......sounds freaky doesn't it???....but its true!!  It is extremely well done!!!The photography (director of photography) is really good!!! They used some techniques here that you probably never seen before. Without giving away one of the important surprise effect here, i would say that at some point, you will really feel that other people are joining you to watch the movie (yes, despite the fact that your in your living room alone..lol..).....hhhmmmm.....curious?..............As for the story, it is a good and original plot that will keep you on the edge of your seat!!. Michael Lerner is an eye clinic physician who's work doesn't seem to be appreciated by some of his clients and co-workers, After being hypnotized by his mother, who's completely on her sons side, he goes on a crazy mission to get all the eyes of the city in order to get revenge....i know it sounds weird for a movie plot but trust me.... this one deserves a try! It has special effects and concepts that you won't find anywhere else.....5 stars well earned for a really original flick!!!!ENJOY!!!!!!",5,***** A Masterpiece !!!!!!! *****,1322524800,"11 29, 2011",2011,3206,"['Anguish', 'brings', 'back', '1987', 'when', 'horror', 'movies', 'productions', 'popularity', 'were', 'highest', 'peak', 'years', 'best', 'horror', 'movies', 'were', 'released', 'real', 'horror', 'movies', 'elements', 'magic', 'fantasy', 'sex', 'as', 'well', 'gore', 'not', 'just', 'violent', 'slasher', 'films', 'have', 'today', 'Saw', 'Hostel', 'not', 'i', 'hate', 'anything', 'i', 'still', 'have', 'respect', 'whole', 'horror', 'genre', 'do', ""n't"", 'even', 'come', 'close', 'quality', 'level', 'entertainment', 'awesome', '80', 'films', 'Directors', 'Dario', 'Argento', 'Lamberto', 'Bava', 'Wes', 'Craven', 'George', 'Romero', 'pushed', 'limits', 'horror', 'fantastic', 'releasing', 'best', 'work', 'career', 'movies', 'OPERA', 'DEMONS', 'NIGHTMARE', 'ON', 'ELM', 'STREET', 'NIGHT', 'THE', 'LIVING', 'DEAD', 'DAY', 'THE', 'DEAD', 'so', 'Anguish', 'always', 'been', 'underrated', 'movie', 'director', 'Bigas', 'Luna', 'was', 'not', 'very', 'known', 'time', 'movie', 'was', 'probably', 'first', 'attempt', 'horror', 'movies', 'result', 'was', 'astonishing', '86', 'minutes', 'flick', 'unique', 'special', 'effects', 'hypnotic', 'suggestion', 'were', 'never', 'tried', 'other', 'directors', 'genre', 'NO', 'JOKE', 'THIS', 'A', 'HELL', 'A', 'RIDE', 'very', 'similar', 'DEMONS', 'Lamberto', 'BavaWe', 'also', 'have', 'real', 'special', 'warning', 'DVD', 'film', 'explaining', 'what', 'are', 'experience', 'hypnotic', 'suggestions', 'strobing', 'very', 'intense', 'special', 'effects', 'warning', 'also', 'movie', 'producers', 'had', 'provided', 'real', 'medical', 'service', 'was', 'free', 'charge', 'presenting', 'ticket', 'OXYGEN', 'MASKS', 'WERE', 'AVAILABLE', 'joke', 'serious', 'stuff', 'as', 'well', 'medical', 'personal', 'crazy', 'warning', 'going', 'can', 'see', 'one', 'actually', 'written', 'screen', 'basically', 'yes', 'get', 'dizzy', 'scared', 'start', 'panicking', 'start', 'feeling', 'place', 'MUST', 'LEAVE', 'THE', 'AUDITORIUM', 'RIGHT', 'AWAY', 'yes', 'true', 'having', 'seeing', 'really', 'moment', 'movie', 'where', 'actually', 'lose', 'sense', 'balance', 'perception', 'point', 'where', 'may', 'actually', 'turn', 'around', 'make', 'sure', 'still', 'living', 'room', 'watching', 'movie', 'freaky', ""n't"", 'true', 'extremely', 'well', 'done', 'photography', 'director', 'photography', 'really', 'good', 'used', 'techniques', 'here', 'probably', 'never', 'seen', 'before', 'giving', 'away', 'one', 'important', 'surprise', 'effect', 'here', 'i', 'would', 'say', 'point', 'will', 'really', 'feel', 'other', 'people', 'are', 'joining', 'watch', 'movie', 'yes', 'fact', 'living', 'room', 'alone..lol..', '..hhhmmmm', '..curious', '..As', 'story', 'good', 'original', 'plot', 'will', 'keep', 'edge', 'seat', 'Michael', 'Lerner', 'eye', 'clinic', 'physician', 'who', 'work', ""n't"", 'seem', 'be', 'appreciated', 'clients', 'co-workers', 'being', 'hypnotized', 'mother', 'who', 'completely', 'sons', 'side', 'crazy', 'mission', 'get', 'eyes', 'city', 'order', 'get', 'revenge', '.i', 'know', 'weird', 'movie', 'plot', 'trust', 'one', 'try', 'special', 'effects', 'concepts', 'wo', ""n't"", 'find', 'anywhere', 'else', '..5', 'stars', 'well', 'earned', 'really', 'original', 'flick', 'ENJOY']",N/A
3127,A1EGZYG8PC51U5,0764009265,"D. Wilson ""SonRisedInTheEast""","[1, 1]","Malformed, distorted, misshapen, deformed... all words that could be used to describe the plot and delivery of this (as well as starring actress Zelda Rubinstein... I know, I shouldn't have gone there), 1989's little known ""horror"" film Anguish.  A somewhat interesting premise that features a movie inside of a movie angle, where the film that we initially are watching turns into the background of a second story taking place within a movie theater (think 1985's Italian splatterfest Demons for a good example of this), ultimately gets bogged down by an unintelligible script filled with unapealing characters (to downright obnoxious... Zelda, I'm talking to you again).  In the first film, Michael Lerner (Barton Fink, Maniac Cop 2, Elf) stars as an unstable eye doctor who is hypnotized by his mother (Zelda)to kill... and also to remove the eyes of the victims.  Some decent scenes of grue take place but more time is wasted on the scenes of hynotization which try REALLY hard to be unique and artistic but David Lynch this ain't (with Zelda spewing lines of psychobabble such as, ""you once where like a snail... hidden... happy"").  The second part involves a man obsessed with the movie loosing it inside the theater while the first film plays on in the background.  Fairly tame from this point forward as our new antagonist's weapon of choice is a silenced pistol (and he has no interest in removing the victims eyes... bah!).  Maybe the director was attempting to make a visionary piece of filmaking about how life can imitate art?  Maybe... but this is schlock through and through (the ""twist"" ending solidifies this statement), whether you want to put a fancey bow on top of it or not (at least movies like Friday The 13th know exactly what they are).  Looking at the other reviews on here, Anguish has a following that feel it's a really good film (although so does Boogeyman...)so there may be something I'm missing, but if you are on the hunt for anything mildly scary or disturbing I'd look elsewhere... though those looking for something with a little originality, or in the need of a Zelda Rubinstein fix, could certainly do worse (you could just watch Poltergeist again though?).",2,"Anguish?  Yeah, that's about what I was feeling while watching this",1197763200,"12 16, 2007",2007,2196,"['Malformed', 'distorted', 'misshapen', 'deformed', 'words', 'could', 'be', 'used', 'describe', 'plot', 'delivery', 'as', 'well', 'starring', 'actress', 'Zelda', 'Rubinstein', 'know', 'should', ""n't"", 'have', 'gone', 'there', '1989', 'little', 'known', 'horror', 'film', 'Anguish', 'A', 'somewhat', 'interesting', 'premise', 'movie', 'movie', 'angle', 'where', 'film', 'initially', 'are', 'watching', 'turns', 'background', 'second', 'story', 'taking', 'place', 'movie', 'theater', 'think', '1985', 'Italian', 'splatterfest', 'Demons', 'good', 'example', 'ultimately', 'bogged', 'down', 'unintelligible', 'script', 'filled', 'unapealing', 'characters', 'downright', 'obnoxious', 'Zelda', ""'m"", 'talking', 'again', 'first', 'film', 'Michael', 'Lerner', 'Barton', 'Fink', 'Maniac', 'Cop', '2', 'Elf', 'unstable', 'eye', 'doctor', 'who', 'hypnotized', 'mother', 'Zelda', 'kill', 'also', 'remove', 'eyes', 'victims', 'decent', 'scenes', 'grue', 'take', 'place', 'more', 'time', 'wasted', 'scenes', 'hynotization', 'try', 'REALLY', 'hard', 'be', 'unique', 'artistic', 'David', 'Lynch', 'ai', ""n't"", 'Zelda', 'spewing', 'lines', 'psychobabble', 'such', 'once', 'where', 'snail', 'hidden', 'happy', 'second', 'part', 'man', 'obsessed', 'movie', 'loosing', 'theater', 'first', 'film', 'plays', 'background', 'Fairly', 'tame', 'point', 'forward', 'new', 'antagonist', 'weapon', 'choice', 'silenced', 'pistol', 'interest', 'removing', 'victims', 'eyes', 'bah', 'Maybe', 'director', 'was', 'attempting', 'make', 'visionary', 'piece', 'filmaking', 'how', 'life', 'can', 'imitate', 'art', 'Maybe', 'schlock', 'twist', 'ending', 'solidifies', 'statement', 'want', 'put', 'fancey', 'bow', 'top', 'not', 'least', 'movies', 'Friday', '13th', 'know', 'exactly', 'what', 'are', 'Looking', 'other', 'reviews', 'here', 'Anguish', 'following', 'feel', 'really', 'good', 'film', 'so', 'Boogeyman', 'may', 'be', 'something', ""'m"", 'missing', 'are', 'hunt', 'anything', 'mildly', 'scary', 'disturbing', ""'d"", 'look', 'elsewhere', 'looking', 'something', 'little', 'originality', 'need', 'Zelda', 'Rubinstein', 'fix', 'could', 'certainly', 'do', 'worse', 'could', 'just', 'watch', 'Poltergeist', 'again']",N/A
3128,A1V3PEATHHWOWW,0764009265,Elizabeth Diwell,"[0, 0]",Anguish may be not the greatest horror flick ever but it looks good and delivers the goods it lots of unexpected ways,4,a real fun chiller,1376092800,"08 10, 2013",2013,117,"['Anguish', 'may', 'be', 'not', 'greatest', 'horror', 'flick', 'ever', 'good', 'goods', 'unexpected', 'ways']",N/A
